Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
Lartiste - Programmé (Lyrics) #HorsSerie001,Titre gratuit #HorsSerie01 en attendant #Anta,Lartiste,2022-03-04 16:59:32+00:00,[],10,2:56,296,5980,184384,0,hd,False,4TM4PCnhy-A,0.0,0.0
Lartiste - Riviera (Clip Officiel),"Lartiste ""Riviera"" 
Écoute le titre → https://Lartiste.lnk.to/rivieraYo
Abonne-toi à la chaîne ici → https://Lartiste.lnk.to/YTsubscribe 

Retrouve tous les titres de Lartiste : https://Lartiste.lnk.to/essentialsYo 

Réalisation : Nicolas Noël 
DOP : Bertrand Marin
Productrice : Zohra Ouzzani
Dir prod : Leo Van Roy

Prod : Lartiste / Banger Melodyz

Suivez Lartiste sur ses réseaux sociaux:
Facebook: https://www.facebook.com/Lartiste93
Twitter: https://twitter.com/TheRealLartiste
Instagram: http://instagram.com/thereallartiste
Tiktok : https://www.tiktok.com/@thereallartiste?lang=fr

#Lartiste #Riviera #sireneInfrequentable

↓ LYRICS ↓ 

Je pense et je pense et je pense,
Et je pense et je pense et je pense, à toi
 
Drapeau planté, j’pourrais enfin quitter la zone
Si ennemi planté, j’finirais là où on brise les hommes
Mais j’veux te revoir, revoir tes yeux où la paix résonne
Mais j’veux te revoir, revoir tes yeux où la paix résonne
Dans les hauteurs je pense à toi, les pieds sur terre je pense à toi
Même t’as un mec je pense à toi, mais quand j’y repense, je repense à boire
Ou ha raï ye, ta beauté m’à balayé,
J’suis tombé de haut, la belle m’a dit il faut payer !
Relation crypto monnayée, sentiment moko, je deviens loco,
Aime moi un poco, aime moi un poco yeah!
Oh mon coeur tu m’appelles,
Quand tu veux tu m’appelles !
 
J’suis tombé love d’une sirène infréquentable
Mon coeur blessé, elle fait semblant de me sourire
Elle m’a dit chéri t’es mignon mais pas rentable,
Perds pas ton temps t’as tant de mondes à parcourir.
Mais je pense à toi, et je pense à toi,
Mais je pense à toi, et je pense à toi,
 
C’est toi et moi et la Riviera, personne ne nous reverra,
personne ne nous reverra, c’est toi et moi dans la Riviera
C’est toi et moi et la Riviera, personne ne nous reverra,
Personne ne nous reverra, c’est toi et moi dans la Riviera!

Drapeau planté j’ai dû la regarder m’éloigner
J’suis ton Onlyfan assis tout seul sur le voilier
Boisson de pirate ne pourra jamais me soigner
Je l’aimais vraiment, le petit ange peut témoigner.
Les souvenirs sont forts et les vagues sont fortes
Et l’océan s’emporte et les flammes sont mortes.
Oh mon coeur tu m’appelles, quand tu veux tu m’appelles!

J’suis tombé love d’une sirène infréquentable
Mon coeur blessé, elle fait semblant de me sourire
Elle m’a dit chéri t’es mignon mais pas rentable,
Perds pas ton temps t’as tant de mondes à parcourir.
Et je pense à toi, et je pense à toi,
Et je pense à toi, et je pense à toi,
 
C’est toi et moi et la Riviera, personne ne nous reverra,
personne ne nous reverra, c’est toi et moi dans la Riviera
C’est toi et moi et la Riviera, personne ne nous reverra,
Personne ne nous reverra, c’est toi et moi dans la Riviera.",Lartiste,2021-12-03 04:01:09+00:00,"['Lartiste clandestina', 'Lartiste pardonner', 'Lartiste mafiosa', 'Lartiste a bon entendeur', 'Lartiste riviera', 'lartiste sirene infrequentable', 'sirene', 'sirene infrequentable', 'Lartiste', 'lartiste vai et viens', 'lartiste polygame', 'lartiste chocolat', 'lartiste fenomeno', 'Lartiste missile', 'lartiste clip', 'lartist', 'lartiste comme avant', 'lartiste bolingo', 'Lartiste tiktok', 'lartiste catchu']",10,3:4,1537,26226,2349374,0,hd,True,X2K6TJNXglA,5.0,4 days 00:00:00
Lartiste - Pardonner (Lyric Video),"Pardonner, extrait de l'album Grandestino disponible partout : https://lartiste.lnk.to/grdstnoYo
Abonne-toi à la chaîne ici : https://Lartiste.lnk.to/YTsubscribe
Retrouve tous les titres de Lartiste : https://Lartiste.lnk.to/essentialsYo

Réalisation : Sarah Humeau et Louis Ventre

Suivez Lartiste sur ses réseaux sociaux:
- Facebook: https://www.facebook.com/Lartiste93?fref=ts
- Twitter: https://twitter.com/TheRealLartiste
- Instagram: http://instagram.com/thereallartiste

#Lartiste #Pardonner #Grandestino

↓ PAROLES ↓

J'suis posé dans le balcon, je bédave, j'ai vu sur la mer
La vie de ma mère, ces fils de pute ne peuvent rien faire
Ne peuvent rien faire c'est que du cinoche
Ils ne peuvent rien faire, c'est moi qui pilote
J'écris l'scénario, l'épilogue
J'vais te fumer au prochain épisode
J'vais te fumer au prochain épisode
J'suis un microbe et l'antidote
Depuis quand ils parlent mal?
Depuis quand ils font les Batman? J'capte mal
Ton équipe est bas de gamme
Rafale ta reum à la Scatman
Depuis quand t'as des couilles toi?
J'capte mal, j'capte mal
Y'a Double X à la prod
J'suis dans la cabine, je fume la drogue
Y'a double bang dans le coffre
Y'a toute ton équipe à la morgue
Y'a toute ton équipe à la morgue
Et dans la mienne y'a les plus forts (ouais ouais)

Je leur pardonnerai jamais, pardonnerai jamais
Ils ont mis mon cœur à l'épreuve
Pour tout le mal qu'ils ont fait
Double bang dans leur mère
Pour tout le mal qu'ils ont fait
Double bang dans leur mère
Pour tout le mal qu'ils ont fait

Même dans l'aquarium j'reste un visionnaire, ils veulent m'aveugler
Est-ce le boule de ma bitch ou les phares de ma caisse qui te font bigler?
Ma vie en rap c'est quelques récits et beaucoup d'résine
Hamdoullah j'ai tout c'que j'désire, tout c'que j'désire
Moi à Marrakech je réside et les haters se résignent
Moi quand je veux j'me téléporte dans les îlots au Brésil
J'rappe depuis les bornes magnétiques
Donc fais pas d'manières, essaye de piller le gang malédiction
Quand on s'batait, on gagnait vite
Fils, vise la tête et puise les rimes
Touche-les, fais du magnétisme
Garde la face, protège ton pil'
Pose dans une ou deux compil'
Fais un hit, puis deux, puis dix
Puis fais un feat, puis deux, puis stop
Parce que ton ennemi se déguise
Ouais parce que ton ennemi se déguise
Et fuck le rap, fuck le rap
Parce que c'est un monde de bitch
Il reste juste deux ou trois braves
Les autres ils s'inventent tous des iv'

Je leur pardonnerai jamais, pardonnerai jamais
Ils ont mis mon cœur à l'épreuve
Pour tout le mal qu'ils ont fait
Double bang dans leur mère
Pour tout le mal qu'ils ont fait
Double bang dans leur mère
Pour tout le mal qu'ils ont fait

J'ai taffé pour manger
Mais j'ai tellement taffé que j'ai plus d'appétit
Je n'peux pas les manger
Ce ne sont pas mes ennemis car ils sont tous petits
J'bédave comme un camer
Loin de la masse que j'ai pourtant aimé avec sincérité
J'ai offert mon sourire, ils m'ont quand même lamer
Dis-moi pourquoi? J'leur ai souri dans toutes les langues
J'ai abordé tellement de thèmes
Ils m'ont parlé de mes chiffres de vente, nan nan
Dis-moi pourquoi?
Est-ce le faciès qui dérange?
J'viens pas braquer la diligence
Ces FDP vont gagner en change, oh nan
Mon ami, si tu n'as rien à faire ne le fait pas ici
Tu ris bien, moi j'attends de rire quand tout est fini
Mon ami, si tu n'as rien à faire ne le fait pas ici
Tu ris bien, moi j'attends de rire quand tout est fini
Double bang dans leur mère
Ces FDP vont rien faire
Double bang dans leur mère
Ces FDP vont rien faire

Je leur pardonnerai jamais, pardonnerai jamais
Ils ont mis mon cœur à l'épreuve
Pour tout le mal qu'ils ont fait
Double bang dans leur mère
Pour tout le mal qu'ils ont fait
Double bang dans leur mère
Pour tout le mal qu'ils ont fait",Lartiste,2021-11-03 11:00:04+00:00,"['lartiste', 'officiel', 'rap', 'francais', 'polygame', 'fenomeno', 'chocolat', 'clandestino', 'nouvel', 'album', 'grandestino', 'maestro', ""disque d'or"", 'k-meha2', 'clandestina', 'joker', 'producteur', 'studio', 'lartistebaby', 'snapchat', 'pardonner', 'doublex', 'jawad kassar', 'lartiste pardonner', 'artiste pardonne', 'lartiste pardonner tiktok', 'pardonner tiktok', 'lartiste tiktok', 'lartiste chocolat', 'lartiste bolingo']",10,4:13,414,11284,425455,0,hd,True,9r7no69jkRc,0.0,0.0
Lartiste - Bolingo feat. Lyna Mahyem (Video Lyrics),"Bolingo feat. Lyna Mahyem, extrait de l’album “Comme Avant” disponible : https://Lartiste.lnk.to/commeavantYo
Abonne toi à la chaîne de Lartiste : https://nudeal.lnk.to/LartisteYTYo

Composé par Djazzi la prod ne t’appartient pas

Suivez Lartiste sur ses réseaux sociaux :

- Facebook: https://www.facebook.com/Lartiste93
- Twitter: https://twitter.com/TheRealLartiste
- Instagram: http://instagram.com/thereallartiste

#Lartiste #Commeavant #Bolingo",Lartiste,2021-03-02 15:08:54+00:00,"['lartiste', 'rap', 'francais', 'polygame', 'fenomeno', 'chocolat', 'clandestina', 'a bon entendeur', 'destination finale', 'hypocrite', 'catchu', 'maroc', 'missile', 'nudeal', 'bomboclaat', 'lartiste bombo', 'artiste bombo', 'quartier latin', 'lartiste quartier', 'lartiste maroc', 'lartiste fenomeno', 'lartiste bomboclaat', 'lartiste comme avant', 'lartiste bolingo']",10,3:16,478,15984,900187,0,hd,True,0rJnA-2Rpqc,6.0,5 days 00:00:00
Lartiste - Taurmatisé feat Chily (Clip Officiel),"Lartiste – Taurmatisé feat Chily, extrait de l'album Comme Avant disponible partout : https://lartiste.lnk.to/commeavant
Abonne toi à la chaîne de Lartiste : https://nudeal.lnk.to/LartisteYTYo
Retrouve tous les titres de Lartiste : https://Lartiste.lnk.to/essentials

Composé par Lartiste
Réal : WHB

Suivez Lartiste sur ses réseaux sociaux:
- Facebook: https://www.facebook.com/Lartiste93?fref=ts
- Twitter: https://twitter.com/TheRealLartiste
- Instagram: http://instagram.com/thereallartiste

#Lartiste #Taurmatise #CommeAvant #Chily",Lartiste,2020-10-16 16:00:18+00:00,"['lartiste', 'polygame', 'fenomeno', 'chocolat', 'clandestina', 'a bon entendeur', 'destination finale', 'hypocrite', 'catchu', 'maroc', 'missile', 'nudeal', 'bomboclaat', 'lartiste bambo', 'quartier latin', 'lartiste quartier', 'lartiste maroc', 'lartiste fenomeno', 'lartiste bomboclaat', 'lartiste comme avant', 'lartiste vai et reviens', 'lartiste chocolat', 'lartiste bolingo']",10,2:51,995,31747,1165440,0,hd,True,f-IldRgCEKY,5.0,4 days 00:00:00
Lartiste - Vaï & Reviens (Clip Officiel),"Vaï & Reviens, extrait de l’album “Comme Avant” disponible : https://Lartiste.lnk.to/commeavant
Abonne toi à la chaîne de Lartiste : https://nudeal.lnk.to/LartisteYTYo
Retrouve tous les titres de Lartiste : https://Lartiste.lnk.to/essentials

Composé par Lartiste
Réal : WHB

Abonne-toi à la chaîne de Lartiste : 
http://www.youtube.com/subscription_center?add_user=lartisteofficiel

Suivez Lartiste sur ses réseaux sociaux:
- Facebook: https://www.facebook.com/Lartiste93?fref=ts
- Twitter: https://twitter.com/TheRealLartiste
- Instagram: http://instagram.com/thereallartiste

#Lartiste #Vai&Reviens #CommeAvant

↓ PAROLES ↓

Ouais, ouais
Cette fois c'est moi, à la prod'
J'suis dans la cabine, je fume d'la drogue

Avant que la nuit ne s'achève, que le jour se lève
Dis-moi que tu m'aimes, avant que je n'en crève
Avant que tu me quittes, vu que c'est leur rêve
S'ils veulent la guerre, je suis prêt à mourir célèbre

حبيبة ديالي (حبيبة ديالي)
Ils ont voulu nous séparer (séparer)
Ils ont échoué, mais bon c'est pareil (c'est pareil)
J'dois t'faire des gosses, pour réparer (réparer)
J'arrive ce soir, faut te préparer (ouh)
On fait le hala, on fait la mala (on fait le hala, on fait la mala)
On fait le hala, ouais la mala (t'es connecté quand ils sont pas là)
Toi une gala, moi une gala, dans les mbala et c'est parti
Toi une gala, moi une gala, dans les mbala et c'est parti

Bang, bang, bang, bang, dans leur merc' c'est c'qu'ils méritent
J'les fume, tu pilotes et j'te galoche sur l'périf
J'prendrais tous les risques, les coups de la vie
Mais ma chérie je coule si tu quittes le navire
C'que j'te donne c'est précieux bien plus que métallique
Apprends-moi la cuisine j'te prêterais mes calibres
Oh ouais, j'apprendrais à tirer (oh ouais, oh ouais)

Avant que la nuit ne s'achève, que le jour se lève
Dis-moi que tu m'aimes, avant que je n'en crève
Avant que tu me quittes, vu que c'est leur rêve
S'ils veulent la guerre, je suis prêt à mourir célèbre

J'fais des chansons d'amour, pourtant j'y connais rien
C'est peut-être parc'que t'es là, les gens disent que c'est bien
Les plus de rands voyous dans la cellule pensent à leur gow mon amigo
Pour un lait-fé oui mon salaud, te laisser écrasé comme un mego

Donc j'veux la faire comme Sinatra
Haineux tu te soumettras
Aussi vrai qu'elle est sous mes draps
Et que le peuple se soulèvera

Parce que j't'aime avec passion
Oui, je t'aime avec passion
Ils pourront rien y faire nan
Je n'les laisserais pas l'occasion
Même s'il y a les tentations
Et s'il y a les tentations
Bah j'vais l'attraper, je la pine j'rentrerais tard
J'me ferais cramer, t'ira te plaindre chez tes copines
Jusqu'à ton pardon (ouais, ouais)

Avant que la nuit ne s'achève, que le jour se lève
Dis-moi que tu m'aimes, avant que je n'en crève
Avant que tu me quittes, vu que c'est leur rêve
S'ils veulent la guerre, je suis prêt à mourir célèbre

Parc'que je t'aime en VIP, je t'aime en VIP
Ils m'voient en VIP, j'les voie en BIG
En 2pac, BIG
Bang, bang, bang salut la nuit
J't'allume ta mère en une nuit

Avant que la nuit ne s'achève, que le jour se lève
Dis-moi que tu m'aimes, avant que je n'en crève
Avant que tu me quittes, vu que c'est leur rêve
S'ils veulent la guerre, je suis prêt à mourir célèbre",Lartiste,2020-09-20 16:33:14+00:00,"['lartiste', ""l'"", 'artiste', 'officiel', 'rap', 'francais', 'polygame', 'fenomeno', 'chocolat', 'clandestina', 'a bon entendeur', 'destination finale', 'hypocrite', 'catchu', 'maroc', 'missile', 'nudeal', 'bomboclaat', 'lartiste bombo', 'artiste bombo', 'lartiste bambo', 'quartier latin', 'lartiste quartier', 'lartiste maroc', 'lartiste fenomeno', 'lartiste bomboclaat', 'lartiste comme avant']",10,7:30,5397,174364,15554806,0,hd,True,Sfe4qH_TorM,6.0,5 days 00:00:00
Lartiste - Bolingo feat. Lyna Mahyem (Clip Officiel),"Bolingo feat. Lyna Mahyem, extrait de l’album “Comme Avant” disponible : https://Lartiste.lnk.to/commeavant
Abonne toi à la chaîne de Lartiste : https://nudeal.lnk.to/LartisteYTYo

Composé par Djazzi la prod ne t’appartient pas
Réal : WHB

Suivez Lartiste sur ses réseaux sociaux :

- Facebook: https://www.facebook.com/Lartiste93
- Twitter: https://twitter.com/TheRealLartiste
- Instagram: http://instagram.com/thereallartiste

#Lartiste #Commeavant #Bolingo",Lartiste,2020-09-17 16:06:06+00:00,"['lartiste', ""l'"", 'artiste', 'officiel', 'rap', 'francais', 'polygame', 'fenomeno', 'chocolat', 'clandestina', 'a bon entendeur', 'destination finale', 'hypocrite', 'catchu', 'maroc', 'missile', 'nudeal', 'bomboclaat', 'lartiste bombo', 'artiste bombo', 'lartiste bambo', 'quartier latin', 'lartiste quartier', 'lartiste maroc', 'lartiste fenomeno', 'lartiste bomboclaat', 'lartiste comme avant']",10,3:21,2980,115741,16648418,0,hd,True,L6XFfaw7Qek,0.0,0.0
Lartiste x Sheyrine - Ville Lumière (Clip Officiel),"Ville Lumière, extrait de l’album “Comme Avant” disponible : https://Lartiste.lnk.to/commeavant
Abonne toi à la chaîne de Lartiste : https://nudeal.lnk.to/LartisteYTYo
Retrouve tous les titres de Lartiste : https://Lartiste.lnk.to/essentials

Composé par Lartiste
Réalisé par Leïla Sy

Abonne toi active la cloche et laisse un pouce bleu même si t’aime pas 

Suivez Lartiste sur ses réseaux sociaux :

- Facebook: https://www.facebook.com/Lartiste93
- Twitter: https://twitter.com/TheRealLartiste
- Instagram: http://instagram.com/thereallartiste

#Lartiste #Commeavant #Villelumière #Sheyrine

↓ PAROLES ↓

Tu veux les faire à la Calabraise, le gang de Juárez du 93
C'est vrai qu'ils font peur, mais ils sont pas balaise
Personne veut pardonner, tout l'monde veut charbonner
خويا c'est pas donné, et j'ai pas de remède
خويا c'est pas humain, j'crois qu'on est pas aimés
Et moi j'ai pas les mots, la peur c'est pas inné
Il m'faut ma vigne, j'veux la faire winer
Fumer la ganja, la même que whine up

Cliché brandinard والله c'est hardcore, c'est un sale délire
Y'a qu'des opprimés, délaissés par l'élite
Donc ça bicrave l'élite, on démarre le V8
Mêda c'est pas loin c'est un tour de grand-huit (ouais, ouais, ouais)
Vie de taulard, vie de ghetto yeah
Paris c'est magique, Paris c'est danger
Paris brûle les yeux des étrangers (ouais, ouais, ouais)
Ouais, ouais, ouais, ouais
Vie de taulard, vie de ghetto yeah
Paris c'est magique, Paris c'est danger
Paris brûle les yeux des étrangers

En bas du bâtiment
On a tous nos rêves, tous nous peine, nos âmes
Tous attendent leur tour, en bas du bâtiment
On a tous nos rêves, tous nous peine, nos âmes
Tous attendent leur tour

La vie c'est la vie, gros c'est pas un film y a pas d'autre scènes
Demande à Mizi, mon petit frère des hautes scènes
Hamid on m'a dit ""on a pas l'temps pour d'autres peines""
Donc j'suis positive et je prépare l'aéroken
Tellement de douleurs, tellement de cicatrices
J'pourrais pas oublier même avec p'tites gâteries
J'ai plus d'pile mon ami, j'ai plus d'batterie
Donc si j'dois partir, non, ne soit pas triste
Fin d'carte, fin d'jeu, fin d'partie
J'quitte le quartier, j'quitte le bas et j'quitte le batim', non

En bas du bâtiment
On a tous nos rêves, tous nous peine, nos âmes
Tous attendent leur tour, en bas du bâtiment
On a tous nos rêves, tous nous peine, nos âmes
Tous attendent leur tour

J'vois des euros, des dollars dans leurs yeux
Il m'dit ""tu cherches du taff"", j'leurs dis ""non messieurs""
J'repense à mes vieux, à ma vie en mieux
À mon cœur en miette, c'était pas sérieux

J'ai pris le temps, et si j'y arrive, c'est que Dieu me guide
J'ai la vingtaine mais il faut déjà que mon cœur se vide
J'suis dans la street, la réalité, le label, c'est mon dû
J'suis sur le toit du monde, j'vous parle en direct de Bondy

Ma vie est un deuil mais ma vie l'a gagné
On nous a jeté l'œil mais il faut bien régner

En bas du bâtiment
On a tous nos rêves, tous nous peine, nos âmes
Tous attendent leur tour, en bas du bâtiment
On a tous nos rêves, tous nous peine, nos âmes
Tous attendent leur tour",Lartiste,2020-08-28 16:00:01+00:00,"['lartiste', 'artiste', 'officiel', 'rap', 'francais', 'polygame', 'fenomeno', 'chocolat', 'clandestina', 'a bon entendeur', 'destination finale', 'hypocrite', 'catchu', 'maroc', 'missile', 'nudeal', 'bomboclaat', 'lartiste bombo', 'artiste bombo', 'lartiste bambo', 'quartier latin', 'lartiste quartier', 'lartiste maroc', 'lartiste fenomeno', 'lartiste bomboclaat', 'lartiste comme avant']",10,3:11,914,30172,1814957,0,hd,True,XjwYhTB_Exs,5.0,4 days 00:00:00
