Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
Delusion - Because Of You (feat. Akacia),"Buy/Stream: http://fanlink.to/becauseofyou

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Delusion
SC: https://soundcloud.com/itsdelusion
SP: https://open.spotify.com/artist/1AcwytV8oYzhmgXwGD2gaA?si=xOH9k_8BTq27KsB2rSSieA
FB: https://www.facebook.com/itsdelusion
TW: https://twitter.com/its_delusion
IG: https://www.instagram.com/its_delusion/

☞ Follow Akacia
SC:https://soundcloud.com/akacia
FB: https://www.facebook.com/akaciaofficial/
TW: https://twitter.com/AkaciaMusic

✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-04-06 16:18:12+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'delusion because of you', 'because of you delusion', 'akacia', 'akacia because of you']",10,4:2,43,2334,156988,0,hd,True,DfMca6EY4WM,0.0,0.0
CAPYAC - Fade Out (feat. RuDi Devino),"Buy the song: https://capyac.bandcamp.com/track/fade-out or 
https://itunes.apple.com/ca/album/fade-out-feat-rudi-devino-single/1270004624

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow CAPYAC
https://www.facebook.com/capyac
https://www.instagram.com/capyac/
https://twitter.com/capyac

☞ RuDi Devino
https://soundcloud.com/rudidevino

✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-03-23 17:09:05+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'capyac fade out', 'rudi devino']",10,4:22,63,2746,176447,0,hd,True,23WHWJG8FOA,0.0,0.0
Sasha - True (Garden City Movement Remix),"'True (feat Dems) - The Remixes’ drops on March 23rd on Late Night Tales. Pre-order: http://s.latenighttales.co.uk/true-the-remixes/

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Sasha
http://www.facebook.com/sasha/ 
http://www.soundcloud.com/sashaofficial 
http://www.instagram.com/djsashaofficial/ 
http://www.twitter.com/sashaofficial

☞ Follow Garden City Movement
https://soundcloud.com/gardencitymovement
https://www.facebook.com/GardenCityMovement
https://twitter.com/gardencitymove


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-03-20 14:00:03+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'sasha true garden city movement', 'sasha true']",10,4:31,40,1537,126266,0,hd,True,kVRk6mpYADM,0.0,0.0
DROELOE - Many Words,"Stream/Download: https://fanlink.to/dr-manywords

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow DROELOE
https://www.facebook.com/droeloemusic
https://www.twitter.com/DROELOEMUSIC
https://www.soundcloud.com/droeloemusic
https://www.instagram.com/droeloemusic

☞ Follow bitbird
https://soundcloud.com/bitbirdofficial
https://www.facebook.com/bitbirdofficial
https://www.twitter.com/bitbirdofficial
https://www.youtube.com/bitbirdofficial
https://www.instagram.com/bitbirdoffi...
https://www.bitbirdofficial.com


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic

Thank you Daniel!",TheSoundYouNeed,2018-03-15 15:56:51+00:00,"['Droeloe', 'the sound you need', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'droeloe many words', 'many words', 'droeloe', 'tsyn']",10,3:41,41,2790,171970,0,hd,False,S6mCFnfh_M4,0.0,0.0
Leska - One And Only feat. LIA,"Stream/Buy : http://smarturl.it/leska-oneandonly

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Leska
https://www.facebook.com/leskamusic
https://www.instagram.com/weareleska
https://twitter.com/leskamusic
https://soundcloud.com/leska-music

☞ Follow Lia
https://www.facebook.com/liakurimusic
https://www.instagram.com/liakuri/
https://soundcloud.com/liakuri

☞ Follow Nowadays Records
http://nowadaysrecords.com
https://www.facebook.com/nowadaysrecords
https://twitter.com/nowadaysrecords
https://www.instagram.com/nowadaysrecords
https://soundcloud.com/nowadays-records

✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-03-07 16:49:45+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'leska one and only', 'leska', 'only']",10,3:59,59,4319,284663,0,hd,True,-D03zP8vMTk,0.0,0.0
Buzzy Lee - Coolhand,"Coolhand (prod. Nicolas Jaar) is the first single from her forthcoming Facepaint EP, out 27 April on Future Classic: http://futr.cl/facepaint

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Buzzy Lee
Follow Buzzy Lee:
https://www.facebook.com/buzzyleemusic/
http://instagram.com/buzzytunes
https://twitter.com/sashaspielberg
https://open.spotify.com/artist/0cz2DZrX5wGn1XUdIPKYYQ

✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-03-01 19:59:17+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'buzzy lee coolhand', 'nicolas jaar']",10,3:39,39,1672,113819,0,hd,True,X0P5qalq9uc,0.0,0.0
Joshua J - Lock My Door feat. Eauxby,"Stream/Buy: https://joshuaj.lnk.to/LockMyDoorID

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Joshua J
https://soundcloud.com/joshuajmusic
https://www.instagram.com/joshuaj_music/
https://www.facebook.com/joshuajmusic1/
https://JoshuaJ.lnk.to/LockMyDoorID


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-02-23 16:59:00+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'joshua j', 'lock my door', 'eauxby', 'joshua j post malone', 'post malone lock my door']",10,3:36,55,4208,325444,0,hd,True,Npjh8pI5JTA,0.0,0.0
Clem Beatz - Hymne,"Buy/Stream: https://clembeatz.lnk.to/Hymne

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Clem Beatz
http://soundcloud.com/clem-beatz
https://facebook.com/clembeatzmusic
https://instagram.com/clem_beatz


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-02-21 16:16:27+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'hymne', 'clem', 'clem beatz']",10,3:35,150,3364,275100,0,hd,True,6VEE9ssjfRU,0.0,0.0
B Wise - The Key,"Stream/Buy: http://elefanttraks.lnk.to/TheKey

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow B Wise
Youtube: http://smarturl.it/bwise-youtube
Soundcloud: https://soundcloud.com/ugottabwise
Facebook: https://www.facebook.com/UgottaBwise/
Instagram: https://www.instagram.com/ugottabwise/
Twitter: https://www.instagram.com/ugottabwise/
Website: http://www.ugottabwise.com/


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-02-15 15:40:59+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'b wise the key']",10,3:25,79,2255,134584,0,hd,True,abKh4jNjS-s,0.0,0.0
Kasbo - Your Tempo,"‘Your Tempo’ Out Now
Stream / Download: https://kasbo.lnk.to/tempo

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

✖ Taken from Kasbo's ‘Places We Don’t Know’ album released 23rd March 2018 via Foreign Family Collective/Counter Records.

Subscribe to Kasbo's Youtube Channel: https://www.youtube.com/kasbomusic

☞ Follow Kasbo 
Spotify: http://found.ee/kasbo-sp
Apple Music: http://found.ee/kasbo-am
Facebook: http://found.ee/kasbo-fb
Twitter: http://found.ee/kasbo-tw
Soundcloud: http://found.ee/kasbo-sc

✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-02-13 17:05:12+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'kasbo your tempo']",10,3:22,31,2296,153063,0,hd,True,nwmThg1acSM,0.0,0.0
Thrupence - Atmos feat. Wafia,"Taken from Thrupence’s debut album ‘Ideas of Aesthetics’, out now on Future Classic. Stream/Buy: http://futr.cl/IdeasOfAesthetics


TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Thrupence
http://www.facebook.com/thrupence/
https://twitter.com/thrupencemusic
http://www.instagram.com/thrupencemusic/

http://www.facebook.com/futureclassic
https://twitter.com/futureclassic
http://www.instagram.com/wearefuturec...
http://www.futureclassic.com.au


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-02-05 19:02:13+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'thrupence atmos', 'atmos', 'thrupence wafia', 'wafia atmos']",10,3:33,56,3326,199345,0,hd,True,gc4TukZo-kg,0.0,0.0
Kultur - Ocean,"Stream/Buy : http://smarturl.it/kultur-ocean

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Kultur
https://soundcloud.com/kultursound
https://www.facebook.com/kultursound
https://twitter.com/kultursound
https://www.instagram.com/kultursound


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-01-29 17:07:08+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop']",10,3:50,34,2146,153517,0,hd,True,rnYfIookZ_A,0.0,0.0
Wafia - Only Love,"Buy/Stream: http://futr.cl/WafiaVIII, out on Future Classic.

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Wafia
https://facebook.com/WafiaMusic
https://twitter.com/Wafiaaa
https://soundcloud.com/Wafia
https://instagram.com/wafiaaa


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-01-18 14:50:27+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'wafia only love']",10,2:52,86,6314,381537,0,hd,True,CLOrPSLRdlA,0.0,0.0
Dawn - Stopwatch (prod. Machinedrum),"Stream/Buy: http://dawnrichard.lnk.to/stopwatch/

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

Produced by: Machinedrum
Written by: Jesse Boykins
Label: IAMSIAM 

Directed by: Mikhail Mehra
Produced by: Matt Mrok, Travis Stewart, Mikhail Mehra 
Cinematographer: Marc Dunham
Stylist: Alexis Bergens 
Edit & Color: Mikhail Mehra
Gaffer: Jeff Reyes 
VFX: Jens Clar, Aiden Thomas 
Hair: Kim Mcallister
Makeup: Stacy Gonzales 
PA: Jordan Driskill, Adam Cagley, Christian Levya, Arthur Castellano
Location: Creatington Studios 
Special thanks: Kyrian Bobeerian, Lewis Kunstler, Adam Gill, Rawan Ezzo
Production House: Motion Eccentrica 

Facebook: https://www.facebook.com/iamsiamrecords/
Twitter: https://twitter.com/_iamsiam_
Instagram: https://www.instagram.com/_iamsiam_/


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-01-11 19:34:27+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'dawn stopwatch', 'machinedrum']",10,3:39,65,2247,131099,0,hd,False,0dfT7ptuRZo,0.0,0.0
Bassette - Bermuda,"TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Bassette
Spotify
https://open.spotify.com/track/6NQ3utQ9HTGjZUNBymVkmG
Soundcloud
https://soundcloud.com/bassettemusic
Instagram
https://www.instagram.com/bassettemusic/?hl=en
Facebook
https://www.facebook.com/bassettemusic/


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2018-01-04 15:36:18+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'bassette bermuda', 'joe hertz', 'bermuda', 'bassette']",10,3:43,71,3353,199739,0,hd,True,AGngSZ_Xwf8,0.0,0.0
Indian Summer - Love Like This feat. Lastlings,"Find this song on the TSYN Vol.III album - featuring Flume, FKJ, Galimatias, Medasin & more: https://tsyn.lnk.to/vol3Yo

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow Indian Summer:
https://www.facebook.com/indiansummerau
http://www.twitter.com/indiansummerau
http://www.soundcloud.com/indiansummerau
http://www.indiansummerau.com/

☞ Follow Sweat It Out Records
W: https://sweatitoutmusic.com
Sp: https://sweatitout.lnk.to/SpotifyYo
F: https://sweatitout.lnk.to/fbYo
T: https://sweatitout.lnk.to/TwitterYo
IG: https://sweatitout.lnk.to/instagramYo
S: https://sweatitout.lnk.to/SoundcloudYo


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2017-12-04 18:48:28+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'love like this', 'lastlings', 'indian summer']",10,4:14,73,4150,336944,0,hd,False,Ilja5O2-p-k,0.0,0.0
NtrlTaste - Powerless,"Find this song on the TSYN Vol.III album - featuring Flume, FKJ, Galimatias, Medasin & more: https://tsyn.lnk.to/vol3Yo

TheSoundYouNeed - Music at its finest
ll Spotify: http://spoti.fi/2oPClDv
ll Facebook : http://on.fb.me/12s8hhw
ll Soundcloud : http://bit.ly/Ud6RVg

☞ Follow NtrlNaste
https://www.facebook.com/ntrltaste
https://twitter.com/ntrl_taste
https://soundcloud.com/ntrl-taste

https://soundcloud.com/lostsvund
https://soundcloud.com/flatdelishes


✖ Animation by Rhythm Music
https://www.youtube.com/user/TheRhyt7mMusic",TheSoundYouNeed,2017-11-22 18:16:11+00:00,"['tsyn', 'thesoundyouneed', 'the sound you need', 'chill', 'chillwave', 'deep house', 'house', 'flume', 'majestic', 'odesza', 'petit biscuit', 'hip hop', 'underground hip hop', 'ntrltaste powerless', 'powerless', 'ntrltaste', 'nrtltaste', 'ntlr', 'ntlrtaste']",10,2:49,44,2132,154155,0,hd,True,P9XF7FvU_os,0.0,0.0
