Title,Description,Channel Title,Publish time,Tags,Category,Duration,Number of comments,Number of likes,Number of views,Number of favorites,Video quality,Licensed,id,trending times,trending for
LE MEILLEUR IMPROVISATEUR DE LA TERRE !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/
Mon Facebook : https://www.facebook.com/DTERmedia

Achille : https://www.instagram.com/hmceedaduke/",Wass Freestyle,2022-02-23 11:08:54+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:28,16,511,17056,0,hd,True,sEiZKO1yrcQ,0.0,0.0
LA BATAILLE DE POLOCHONS EST UN SPORT OFFICIEL !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Facebook : https://www.facebook.com/DTERmedia
Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2022-02-16 11:00:38+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,2:19,9,275,14114,0,hd,True,UU2CZJNt6g4,0.0,0.0
LE PREMIER AFRICAIN MOINE SHAOLIN !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Facebook : https://www.facebook.com/DTERmedia
Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2022-02-12 11:00:36+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,,19,620,20314,0,hd,True,5Om6-zC0Sv8,0.0,0.0
"PARALYSÉ, IL DÉPASSE TOUTES LES LIMITES !","Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2022-02-06 14:50:15+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,2:2,31,370,11604,0,hd,True,dOIrVmU1WjY,0.0,0.0
CES 2 POTES S'AFFRONTENT POUR LE TITRE MONDIAL DE BREAKDANCE !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2022-02-02 13:21:39+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun', 'Breakdance', 'break', 'hip-hop', 'danse', 'battle', 'battle pro']",17,10:15,25,582,16755,0,hd,True,CXg73sOudDE,0.0,0.0
ILS FONT LA FÊTE ARMÉS DE MARTEAUX ET D'EXPLOSIFS !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2022-01-26 14:14:35+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,2:1,14,369,12100,0,hd,True,tfTZElOkEWM,0.0,0.0
"À 14 ANS, IL HUMILIE TOUT LE MONDE DANS LA RUE !","Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Abou : https://www.instagram.com/abou_rsnotche.2/",Wass Freestyle,2022-01-22 12:30:15+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,5:34,61,2472,124844,0,hd,True,UUPKdbkUD1k,0.0,0.0
CE JEU EST LE PLUS VIOLENT DU MONDE !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2022-01-19 13:10:09+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,2:22,23,521,18986,0,hd,True,V1WSSZteGWQ,0.0,0.0
IL MET DES PETITS PONTS À TOUT LE MONDE !,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Soufiane Bencok : https://www.instagram.com/soufianebencok/",Wass Freestyle,2022-01-12 16:02:12+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,,30,1042,32291,0,hd,True,lWmJvVkahMs,0.0,0.0
IL FAIT DU RAP FREESTYLE AVEC LES MOTS DES INCONNUS!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Sam Inspire : https://vm.tiktok.com/ZM8KSavjo/",Wass Freestyle,2022-01-02 16:47:14+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:45,49,489,12717,0,hd,True,bkbjiToK_pE,0.0,0.0
C'EST IMPOSSIBLE D'ATTRAPER CETTE PERSONNE! (champion du monde Chat),"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Clement : https://instagram.com/clement.htr?utm_medium=copy_link",Wass Freestyle,2021-12-19 12:47:34+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:40,30,962,33299,0,hd,True,SlggjQhXlkM,0.0,0.0
ILS JOUENT À UN FOOTBALL EXTRAORDINAIRE!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-12-05 14:05:07+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:30,32,741,27460,0,hd,True,hxjyExMQKuI,0.0,0.0
LIONEL MESSI REMPORTE ENCORE LE BALLON D’OR!,,Wass Freestyle,2021-11-30 16:50:59+00:00,[],17,2:16,56,573,21257,0,hd,True,HHHrXY3Uqr0,0.0,0.0
DES INCONNUS ANNONCENT LE BALLON D'OR!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-11-24 11:38:28+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:45,129,1034,29357,0,hd,True,B1JA_qwchEY,0.0,0.0
CET ENFANT DE 8 ANS EST TROP FORT,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Malik : https://instagram.com/malikborzik_6795?utm_medium=copy_link",Wass Freestyle,2021-11-21 11:46:59+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:25,55,1165,48889,0,hd,True,QNsFOKMN6GU,0.0,0.0
IL FAIT DES DUNKS INCROYABLE AU BASKET-BALL,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Kadour Ziani : https://instagram.com/kadour_ziani_official?utm_medium=copy_link",Wass Freestyle,2021-11-14 11:18:07+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:24,32,873,25791,0,hd,True,g8HFsNItzv0,0.0,0.0
LE RAPEUR 100 BLAZE NOUS DONNE SON SECRET POUR PERCER!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-11-07 11:46:35+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:25,21,387,10053,0,hd,True,XgLftPzqo_c,0.0,0.0
CES MAMIES DE 80 ANS SONT TROP FORTES AU FOOT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Mami football : https://instagram.com/mamiesfoot?utm_medium=copy_link",Wass Freestyle,2021-10-31 12:15:26+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:45,57,1311,51960,0,hd,True,8gsgd29M5-g,0.0,0.0
ZINEDINE ZIDANE NOUS INVITE À SON TOURNOI DE FOOT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-10-24 10:28:22+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,10:56,285,9107,490744,0,hd,True,2E5ELbl8D40,0.0,0.0
RAYAD X MANNS :  CES DEUX ENFANTS RAPPEURS SE RENCONTRENT ENFIN!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Rayad : https://youtube.com/channel/UC7WhGERnMxIdTSqNDT7szfg

Mann’s: https://youtube.com/c/MANNSOfficiel",Wass Freestyle,2021-10-04 15:32:33+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun', 'Rayad', 'Mann’s', 'Rap', 'Enfant', 'Kids']",17,10:39,363,12634,647204,0,hd,True,Tc0C_b9nYl0,0.0,0.0
CETTE FILLE DE 12 ANS HUMILIE TOUT LE MONDE AU FOOTBALL!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Yo Street Zone : https://instagram.com/yostreetzone?utm_medium=copy_link",Wass Freestyle,2021-09-27 15:28:34+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,3:58,32,1385,50044,0,hd,True,xm1TiaWGunA,0.0,0.0
MÊME EN GALÈRE CE GARDIEN ARRÊTE TOUT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Mike : https://youtube.com/c/ModernGoalkeeping

TIF : https://youtube.com/c/TodayitsFootball",Wass Freestyle,2021-09-08 11:01:56+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,13:3,100,5642,155488,0,hd,True,cz8umd553uc,0.0,0.0
CES DEUX ENFANTS TROP FORTS AU FOOT S’AFFRONTENT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Ariana : https://instagram.com/arianadossantos10?utm_medium=copy_link

Today it’s football : https://youtube.com/c/TodayitsFootball

Leo : https://instagram.com/leobthegoalkeeper?utm_medium=copy_link",Wass Freestyle,2021-07-28 11:19:54+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,11:3,466,25030,1514817,0,hd,True,gdqhRLUZfZ4,6.0,5 days 00:00:00
BACARY SAGNA NOUS DIT TOUT CE QU’IL PENSE!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Bakary : https://instagram.com/therealbac?utm_medium=copy_link",Wass Freestyle,2021-07-21 15:31:01+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,6:14,39,1311,36645,0,hd,True,ZCU1Aiizhyg,0.0,0.0
ON PIÈGE MARCELO À SON HÔTEL!,"20% sur Tes Speen Ball : https://bit.ly/Speen_MARCELO
Insta de Speen : https://instagram.com/speenstyle?utm_medium=copy_link

Pola : https://instagram.com/pola.freestyle?utm_medium=copy_link
Logan : https://instagram.com/loganfreestyle?utm_medium=copy_link",Wass Freestyle,2021-07-14 10:04:34+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,6:52,111,4862,110711,0,hd,True,0PnVsRN0ksA,0.0,0.0
ILS DEVRONT TOUT AVOIR GRATUIT GRÂCE À LEURS TALENT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-06-16 10:51:46+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,20:41,166,3663,102740,0,hd,True,LjyWS6wrF40,0.0,0.0
CET ENFANT EST TROP FORT AU BREAKDANCE!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Maxoo : https://instagram.com/maxoofk?utm_medium=copy_link",Wass Freestyle,2021-06-08 15:42:27+00:00,[],17,6:6,92,2292,85717,0,hd,True,4-7trl7-8dg,0.0,0.0
AU COEUR DE LA CÉLÉBRATION DES FÉMININES DU PSG!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-06-06 10:10:44+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,13:59,52,1133,36249,0,hd,True,o69AORRpqKs,0.0,0.0
CETTE JOUEUSE DU PSG EST TROP FORTE!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Nadia: https://instagram.com/nadi9nadim?utm_medium=copy_link",Wass Freestyle,2021-06-05 10:00:49+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:43,46,1976,67830,0,hd,True,Ft6bifzSeN8,0.0,0.0
CELUI QUI RÉUSSI ACHÈTE CE QU'IL VEUT À GO SPORT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle

Sam footx : https://youtube.com/c/SAMFOOTX

Association Aida : https://allezleschampions.fr/pots/show/6",Wass Freestyle,2021-06-01 15:28:48+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,13:15,251,18217,669193,0,hd,True,SGtvVx3Ulgs,10.0,5 days 00:00:00
TODAY IT'S FOOTBALL AFFRONTENT LE MEILLEUR BUTEUR DE LIGUE 2!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball
La vidéo que la chaîne du TIF : https://www.youtube.com/watch?v=bfPxglLYo6s
Mohamed bayo : https://instagram.com/mohamedbayo27?utm_medium=copy_link
Sultani: https://www.instagram.com/ssoultani/?hl=fr

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-05-30 10:04:06+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:20,44,2726,62012,0,hd,True,oPBnHGTgCP8,0.0,0.0
MOHAMED BAYO EST TROP FORT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Mohamed Bayo : https://instagram.com/mohamedbayo27?utm_medium=copy_link",Wass Freestyle,2021-05-24 11:41:58+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:46,122,4357,80062,0,hd,True,VrAjCfpvtoY,0.0,0.0
CET ANCIEN BREAKDANCER EST DEVENU PRO DU MMA!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Karim : https://instagram.com/karimghajji?utm_medium=copy_link",Wass Freestyle,2021-05-19 16:35:10+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,9:42,21,643,20377,0,hd,True,0PtWoDIEcks,0.0,0.0
AU COEUR DE LA MONTÉE EN LIGUE 1 DU CLERMONT FOOT,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-05-16 08:57:58+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,17:11,106,1526,29893,0,hd,True,wQWNZeIsz6s,0.0,0.0
IL FAIT DES FIGURES DE FOU AVEC SON YOYO!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Quentin : https://instagram.com/quentinyoyo?igshid=15t9rwnccjlnk",Wass Freestyle,2021-05-12 11:37:03+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,8:43,54,1050,31609,0,hd,True,Wtl1qfZg1iY,0.0,0.0
UNE JOURNÉE AVEC LE ROI DE LA TROTTINETTE FREESTYLE!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Jonathan : https://instagram.com/jonathanperroni?igshid=17z0jg1bv9kf4",Wass Freestyle,2021-05-08 11:12:09+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,8:47,154,3443,75066,0,hd,True,lgEYlKCuXlo,0.0,0.0
UNE JOURNÉE AVEC LE CHAMPION DE FRANCE DE BRAS DE FER,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Akhmed : https://instagram.com/brasdefersportif?igshid=h6sk8dprsog5

Sa chaîne : https://youtube.com/c/BRASDEFERSPORTIF",Wass Freestyle,2021-04-25 12:30:53+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun', 'sport', 'bras de fer', 'biceps']",17,9:4,62,1252,41421,0,hd,True,kJB5r-rRpuY,0.0,0.0
CE RAPPEUR DE 9 ANS EST SUPER FORT!,"Achète ton ballon freestyle SPEENBALL: http://bit.ly/SPEEN_ball

Mon Instagram : https://www.instagram.com/wassfreestyle/

Mann’s : https://instagram.com/mannsofficiel?igshid=a5u0ax787djc

https://youtube.com/c/MANNSOfficiel",Wass Freestyle,2021-04-17 13:01:17+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,8:6,938,21087,861773,0,hd,True,PG4K9babwq0,0.0,0.0
CETTE BOXEUSE CASSE UN ARBRE AVEC SON TIBIA (Anissa Meksen),"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Anissa : https://instagram.com/anissameksen?igshid=jv128xk52i01

Sa chaîne : https://youtube.com/user/anissameksen",Wass Freestyle,2021-04-13 15:12:52+00:00,[],17,8:5,102,1174,39563,0,hd,True,_ibDOckJUDU,0.0,0.0
CET ENFANT DE 5 ANS EST TROP FORT AU KART!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Amin: https://instagram.com/amine.pantoli_mini_lewis?igshid=1wvz8zvyqklt2",Wass Freestyle,2021-04-10 11:35:58+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,6:40,134,3400,105911,0,hd,True,IDMPVdeZBsE,0.0,0.0
500 EUROS EN CASH POUR CELUI QUI TROUVE LA BONNE RÉPONSE!,Sam Footx : https://www.youtube.com/channel/UCRxLkVxiGZCfoBFhDD0gt0Q,Wass Freestyle,2021-04-03 11:17:17+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,10:11,187,2448,42842,0,hd,True,wF0Xj6XMBiQ,0.0,0.0
EMILIEN DENNER - 18 ANS ET FUTURE STAR DE F1,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Émilien Denner : https://instagram.com/emilien_denner?igshid=81jscrsz673b",Wass Freestyle,2021-03-30 15:35:43+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,6:5,147,2476,51947,0,hd,True,4_-W6H-Nv7o,0.0,0.0
CES JOUEURS AFRICAINS HUMILIENT LEURS ADVERSAIRES!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/",Wass Freestyle,2021-03-28 09:56:43+00:00,[],17,5:19,72,1347,31583,0,hd,True,bckIXviSOiM,0.0,0.0
CES SOSIES DE FOOTBALLEURS SONT TRÈS DRÔLES!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Joaskills : https://youtube.com/c/JoaSkills",Wass Freestyle,2021-03-23 16:50:58+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,4:29,82,4677,144097,0,hd,True,hqfsij2hRaw,0.0,0.0
BIKE SAMACA - UNE JOURNÉE AVEC LA REINE DU QUAD,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Bike Samaca : https://instagram.com/bike_samaca?igshid=1qotulh4qy6oh",Wass Freestyle,2021-03-10 12:17:02+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:57,140,3533,110670,0,hd,True,sw1yfcizHLc,0.0,0.0
CET ENFANT FAIT DES TRUCS INCROYABLES AVEC SON STYLO!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Anatole: https://instagram.com/penspinning.officiel?igshid=1d3hryzrjgd3w",Wass Freestyle,2021-03-02 16:15:48+00:00,[],17,5:54,330,11612,304012,0,hd,True,iKBVeq4sMD4,0.0,0.0
UNE JOURNÉE AVEC SARAH LEZITO LA DOUBLURE DES AVENGERS!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

YouTube de Sarah: https://www.youtube.com/user/lezitow
Instagram de Sarah: https://www.instagram.com/sarahlezito/",Wass Freestyle,2021-02-27 10:42:52+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,8:58,190,10428,343289,0,hd,True,O_JgwFoI1Rk,0.0,0.0
UNE JOURNÉE AVEC LA BIKE LIFE FRANÇAISE,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Souhayb: https://m.youtube.com/channel/UC2LtSS9PRiH1k1EdeQBrRGQ",Wass Freestyle,2021-02-20 12:11:01+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,7:1,136,4392,106725,0,hd,True,dpkbBvwjHaM,0.0,0.0
CETTE MAMIE A PASSÉ UNE SOIRÉE INOUBLIABLE GRÂCE AU PSG!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Mami PSG : https://instagram.com/mamiepsg?igshid=a00tp0cdrff2",Wass Freestyle,2021-02-17 12:40:16+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,11:40,652,11567,190161,0,hd,True,eeWsXEMRucA,0.0,0.0
CE FOOTBALLEUR FAIT DES FRAPPES TRÈS PUISSANTE!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

D9: https://instagram.com/d9freestyle?igshid=846k4ehr14y7

Today it’s football : https://youtube.com/c/TodayitsFootball",Wass Freestyle,2021-02-13 11:47:41+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,8:32,120,5602,112500,0,hd,True,1rW8Ngbq0KU,0.0,0.0
LE CHAMPION DE FRANCE DE RUBIKS CUBE EST IMPRESSIONNANT!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Alexandre Carlier : https://instagram.com/carlier_alexandre?igshid=r0bd5owqxdvl",Wass Freestyle,2021-02-10 11:51:42+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,10:50,76,1419,26348,0,hd,True,kFHOzX-wy6E,0.0,0.0
UN ENFANT AFFRONTE UN ADULTE AU FOOTBALL!,"Achètes ta Speen Ball : https://speenstyle.com

Mon Instagram : https://www.instagram.com/wassfreestyle/

Jordan : https://instagram.com/jordaninho_10?igshid=ex7kiyxcrdjj

Today it’s football : https://youtube.com/c/TodayitsFootball",Wass Freestyle,2021-01-19 16:07:17+00:00,"['wass', 'freestyle', 'football', 'speen', 'fun']",17,10:36,246,19703,1106569,0,hd,True,oMlp2FhGdgg,5.0,4 days 00:00:00
